Lage;Zeitpunkt der Messung;Wochentag;Fußgänger insgesamt;Temperatur in ºc;Wetterlage;Fußgänger insgesamt Richtung Neumarkt;Fußgänger insgesamt Richtung Neuer Wall;Erwachsene;Kinder;Erwachsene Richtung Neumarkt;Erwachsene Richtung Neuer Wall;Kinder Richtung Neumarkt;Kinder Richtung Neuer Wall
Steinstraße, Moers;2022-07-10 11:00:00 +0200;Sunday;146;17;cloudy;;79;67;143;3;77;66;2
Steinstraße, Moers;2022-07-10 12:00:00 +0200;Sunday;304;17;cloudy;;169;135;284;20;153;131;16
Steinstraße, Moers;2022-07-10 13:00:00 +0200;Sunday;353;18;cloudy;;225;128;335;18;211;124;14
Steinstraße, Moers;2022-07-10 14:00:00 +0200;Sunday;391;18;cloudy;;242;149;379;12;236;143;6
Steinstraße, Moers;2022-07-10 15:00:00 +0200;Sunday;649;18;cloudy;;360;289;616;33;341;275;19
Steinstraße, Moers;2022-07-10 16:00:00 +0200;Sunday;590;19;cloudy;;321;269;563;27;304;259;17
Steinstraße, Moers;2022-07-10 17:00:00 +0200;Sunday;550;20;partly-cloudy-day;;273;277;528;22;261;267;12
Steinstraße, Moers;2022-07-10 18:00:00 +0200;Sunday;501;20;partly-cloudy-day;;233;268;476;25;221;255;12
Steinstraße, Moers;2022-07-10 19:00:00 +0200;Sunday;273;21;partly-cloudy-day;;107;166;268;5;106;162;1
Steinstraße, Moers;2022-07-10 20:00:00 +0200;Sunday;187;21;partly-cloudy-day;;103;84;183;4;99;84;4
Steinstraße, Moers;2022-07-10 21:00:00 +0200;Sunday;160;20;cloudy;;72;88;156;4;69;87;3
Steinstraße, Moers;2022-07-10 22:00:00 +0200;Sunday;94;19;partly-cloudy-night;;30;64;90;4;29;61;1
Steinstraße, Moers;2022-07-10 23:00:00 +0200;Sunday;44;18;partly-cloudy-night;;19;25;43;1;19;24;0
Steinstraße, Moers;2022-07-11 00:00:00 +0200;Monday;19;17;partly-cloudy-night;;10;9;19;0;10;9;0
Steinstraße, Moers;2022-07-11 01:00:00 +0200;Monday;7;16;partly-cloudy-night;;3;4;7;0;3;4;0
Steinstraße, Moers;2022-07-11 02:00:00 +0200;Monday;3;15;partly-cloudy-night;;0;3;3;0;0;3;0
Steinstraße, Moers;2022-07-11 03:00:00 +0200;Monday;6;15;partly-cloudy-night;;2;4;6;0;2;4;0
Steinstraße, Moers;2022-07-11 04:00:00 +0200;Monday;11;14;partly-cloudy-night;;4;7;11;0;4;7;0
Steinstraße, Moers;2022-07-11 05:00:00 +0200;Monday;15;14;partly-cloudy-night;;10;5;15;0;10;5;0
Steinstraße, Moers;2022-07-11 06:00:00 +0200;Monday;50;14;partly-cloudy-day;;34;16;47;3;31;16;3
Steinstraße, Moers;2022-07-11 07:00:00 +0200;Monday;101;15;partly-cloudy-day;;58;43;99;2;57;42;1
Steinstraße, Moers;2022-07-11 08:00:00 +0200;Monday;260;16;cloudy;;138;122;254;6;134;120;4
Steinstraße, Moers;2022-07-11 09:00:00 +0200;Monday;589;17;cloudy;;300;289;565;24;283;282;17
Steinstraße, Moers;2022-07-11 10:00:00 +0200;Monday;1071;18;cloudy;;569;502;1032;39;541;491;28
Steinstraße, Moers;2022-07-11 11:00:00 +0200;Monday;1315;19;cloudy;;621;694;1266;49;595;671;26
Steinstraße, Moers;2022-07-11 12:00:00 +0200;Monday;1510;20;cloudy;;773;737;1466;44;744;722;29
Steinstraße, Moers;2022-07-11 13:00:00 +0200;Monday;1350;21;cloudy;;668;682;1311;39;652;659;16
Steinstraße, Moers;2022-07-11 14:00:00 +0200;Monday;1284;21;cloudy;;650;634;1220;64;614;606;36
Steinstraße, Moers;2022-07-11 15:00:00 +0200;Monday;1496;22;partly-cloudy-day;;753;743;1431;65;707;724;46
Steinstraße, Moers;2022-07-11 16:00:00 +0200;Monday;1506;22;partly-cloudy-day;;756;750;1440;66;716;724;40
Steinstraße, Moers;2022-07-11 17:00:00 +0200;Monday;1256;23;partly-cloudy-day;;603;653;1199;57;574;625;29
Steinstraße, Moers;2022-07-11 18:00:00 +0200;Monday;889;23;partly-cloudy-day;;468;421;849;40;443;406;25
Steinstraße, Moers;2022-07-11 19:00:00 +0200;Monday;415;23;partly-cloudy-day;;236;179;400;15;227;173;9
Steinstraße, Moers;2022-07-11 20:00:00 +0200;Monday;223;23;partly-cloudy-day;;102;121;215;8;99;116;3
Steinstraße, Moers;2022-07-11 21:00:00 +0200;Monday;141;21;partly-cloudy-day;;66;75;139;2;65;74;1
Steinstraße, Moers;2022-07-11 22:00:00 +0200;Monday;90;20;partly-cloudy-night;;31;59;90;0;31;59;0
Steinstraße, Moers;2022-07-11 23:00:00 +0200;Monday;36;18;partly-cloudy-night;;14;22;36;0;14;22;0
Steinstraße, Moers;2022-07-12 00:00:00 +0200;Tuesday;15;17;cloudy;;8;7;15;0;8;7;0
Steinstraße, Moers;2022-07-12 01:00:00 +0200;Tuesday;6;17;cloudy;;3;3;6;0;3;3;0
Steinstraße, Moers;2022-07-12 02:00:00 +0200;Tuesday;5;16;partly-cloudy-night;;3;2;5;0;3;2;0
Steinstraße, Moers;2022-07-12 03:00:00 +0200;Tuesday;4;15;partly-cloudy-night;;4;0;4;0;4;0;0
Steinstraße, Moers;2022-07-12 04:00:00 +0200;Tuesday;9;14;clear-night;;2;7;9;0;2;7;0
Steinstraße, Moers;2022-07-12 05:00:00 +0200;Tuesday;13;14;partly-cloudy-night;;8;5;13;0;8;5;0
Steinstraße, Moers;2022-07-12 06:00:00 +0200;Tuesday;37;14;partly-cloudy-day;;25;12;35;2;24;11;1
Steinstraße, Moers;2022-07-12 07:00:00 +0200;Tuesday;113;15;clear-day;;68;45;108;5;64;44;4
Steinstraße, Moers;2022-07-12 08:00:00 +0200;Tuesday;355;17;partly-cloudy-day;;199;156;336;19;190;146;9
Steinstraße, Moers;2022-07-12 09:00:00 +0200;Tuesday;787;19;partly-cloudy-day;;405;382;744;43;380;364;25
Steinstraße, Moers;2022-07-12 10:00:00 +0200;Tuesday;1521;21;partly-cloudy-day;;775;746;1457;64;742;715;33
Steinstraße, Moers;2022-07-12 11:00:00 +0200;Tuesday;1771;23;partly-cloudy-day;;939;832;1695;76;893;802;46
Steinstraße, Moers;2022-07-12 12:00:00 +0200;Tuesday;1779;24;partly-cloudy-day;;883;896;1711;68;844;867;39
Steinstraße, Moers;2022-07-12 13:00:00 +0200;Tuesday;1556;25;partly-cloudy-day;;727;829;1491;65;693;798;34
Steinstraße, Moers;2022-07-12 14:00:00 +0200;Tuesday;1287;26;cloudy;;654;633;1232;55;626;606;28
Steinstraße, Moers;2022-07-12 15:00:00 +0200;Tuesday;1275;27;cloudy;;630;645;1232;43;605;627;25
Steinstraße, Moers;2022-07-12 16:00:00 +0200;Tuesday;1206;28;cloudy;;587;619;1161;45;562;599;25
Steinstraße, Moers;2022-07-12 17:00:00 +0200;Tuesday;1250;28;cloudy;;645;605;1188;62;609;579;36
Steinstraße, Moers;2022-07-12 18:00:00 +0200;Tuesday;869;29;partly-cloudy-day;;460;409;835;34;440;395;20
Steinstraße, Moers;2022-07-12 19:00:00 +0200;Tuesday;410;29;cloudy;;200;210;393;17;190;203;10
Steinstraße, Moers;2022-07-12 20:00:00 +0200;Tuesday;265;28;cloudy;;108;157;251;14;102;149;6
Steinstraße, Moers;2022-07-12 21:00:00 +0200;Tuesday;143;26;cloudy;;58;85;141;2;56;85;2
Steinstraße, Moers;2022-07-12 22:00:00 +0200;Tuesday;76;24;partly-cloudy-night;;28;48;75;1;28;47;0
Steinstraße, Moers;2022-07-12 23:00:00 +0200;Tuesday;33;23;cloudy;;20;13;33;0;20;13;0
Steinstraße, Moers;2022-07-13 00:00:00 +0200;Wednesday;23;22;cloudy;;9;14;22;1;9;13;0
Steinstraße, Moers;2022-07-13 01:00:00 +0200;Wednesday;6;21;cloudy;;1;5;6;0;1;5;0
Steinstraße, Moers;2022-07-13 02:00:00 +0200;Wednesday;5;21;cloudy;;1;4;5;0;1;4;0
Steinstraße, Moers;2022-07-13 03:00:00 +0200;Wednesday;4;21;partly-cloudy-night;;2;2;4;0;2;2;0
Steinstraße, Moers;2022-07-13 04:00:00 +0200;Wednesday;4;21;cloudy;;1;3;4;0;1;3;0
Steinstraße, Moers;2022-07-13 05:00:00 +0200;Wednesday;16;21;cloudy;;7;9;14;2;7;7;0
Steinstraße, Moers;2022-07-13 06:00:00 +0200;Wednesday;51;21;cloudy;;33;18;42;9;30;12;3
Steinstraße, Moers;2022-07-13 07:00:00 +0200;Wednesday;127;22;cloudy;;74;53;111;16;70;41;4
Steinstraße, Moers;2022-07-13 08:00:00 +0200;Wednesday;277;22;partly-cloudy-day;;153;124;255;22;138;117;15
Steinstraße, Moers;2022-07-13 09:00:00 +0200;Wednesday;542;24;partly-cloudy-day;;276;266;521;21;266;255;10
Steinstraße, Moers;2022-07-13 10:00:00 +0200;Wednesday;1023;25;partly-cloudy-day;;495;528;973;50;473;500;22
Steinstraße, Moers;2022-07-13 11:00:00 +0200;Wednesday;1243;27;partly-cloudy-day;;648;595;1188;55;619;569;29
Steinstraße, Moers;2022-07-13 12:00:00 +0200;Wednesday;1287;27;partly-cloudy-day;;621;666;1233;54;585;648;36
Steinstraße, Moers;2022-07-13 13:00:00 +0200;Wednesday;1270;28;partly-cloudy-day;;638;632;1220;50;607;613;31
Steinstraße, Moers;2022-07-13 14:00:00 +0200;Wednesday;1027;29;partly-cloudy-day;;501;526;985;42;479;506;22
Steinstraße, Moers;2022-07-13 15:00:00 +0200;Wednesday;1167;30;partly-cloudy-day;;601;566;1110;57;565;545;36
Steinstraße, Moers;2022-07-13 16:00:00 +0200;Wednesday;1253;30;partly-cloudy-day;;636;617;1190;63;597;593;39
Steinstraße, Moers;2022-07-13 17:00:00 +0200;Wednesday;1024;29;partly-cloudy-day;;495;529;981;43;467;514;28
